,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
459,14000871,JJ455342,2025-10-17T12:00:00.000,001XX W JACKSON BLVD,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,122,1,34,32,06,1175454.0,1898968.0,2025,2025-10-25T15:43:27.000,41.878144785,-87.631233035,"
,  
(41.878144785, -87.631233035)"
460,14000876,JJ455348,2025-10-17T12:00:00.000,082XX S HERMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,614,6,17,71,14,1166113.0,1850029.0,2025,2025-10-25T15:43:27.000,41.744055229,-87.666924271,"
,  
(41.744055229, -87.666924271)"
461,14004757,JJ460289,2025-10-17T12:00:00.000,044XX S WALLACE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,False,False,925,9,15,61,11,1173035.0,1875585.0,2025,2025-10-25T15:43:27.000,41.814033895,-87.640807301,"
,  
(41.814033895, -87.640807301)"
462,14000826,JJ455447,2025-10-17T12:00:00.000,005XX S CENTRAL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,PARK PROPERTY,False,True,1513,15,29,25,26,1139141.0,1897035.0,2025,2025-10-25T15:43:27.000,41.873578134,-87.764614167,"
,  
(41.873578134, -87.764614167)"
463,14004529,JJ459803,2025-10-17T12:00:00.000,019XX W DEVON AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,2412,24,50,2,06,1162247.0,1942516.0,2025,2025-10-25T15:43:27.000,41.997929286,-87.678504523,"
,  
(41.997929286, -87.678504523)"
464,14000916,JJ455371,2025-10-17T12:00:00.000,018XX N MULLIGAN AVE,0810,THEFT,OVER $500,STREET,False,False,2513,25,29,25,06,1133910.0,1911536.0,2025,2025-10-25T15:43:27.000,41.913464308,-87.783478966,"
,  
(41.913464308, -87.783478966)"
465,14000581,JJ455103,2025-10-17T12:00:00.000,041XX N CALIFORNIA AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARK PROPERTY,False,False,1724,17,33,16,06,1156976.0,1927290.0,2025,2025-10-25T15:43:27.000,41.95625735,-87.698309927,"
,  
(41.95625735, -87.698309927)"
466,14002465,JJ456040,2025-10-17T12:00:00.000,028XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1124,11,27,27,08A,1157560.0,1898567.0,2025,2025-10-25T15:43:27.000,41.877427291,-87.696946533,"
,  
(41.877427291, -87.696946533)"
467,14001150,JJ455732,2025-10-17T12:00:00.000,054XX W NORTH AVE,0560,ASSAULT,SIMPLE,STREET,False,False,2532,25,37,25,08A,1139787.0,1910101.0,2025,2025-10-25T15:43:27.000,41.909421084,-87.761922869,"
,  
(41.909421084, -87.761922869)"
468,14003681,JJ458940,2025-10-17T12:00:00.000,001XX W GOETHE ST,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",STREET,False,False,1821,18,2,8,07,1175202.0,1909035.0,2025,2025-10-25T15:43:27.000,41.905774831,-87.631856119,"
,  
(41.905774831, -87.631856119)"
469,14001809,JJ456318,2025-10-17T12:00:00.000,078XX S CREGIER AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,414,4,8,43,05,1189564.0,1853327.0,2025,2025-10-25T15:43:27.000,41.752574748,-87.580892737,"
,  
(41.752574748, -87.580892737)"
470,14003303,JJ458372,2025-10-17T12:00:00.000,021XX W WELLINGTON AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1931,19,32,5,06,1161352.0,1919897.0,2025,2025-10-25T15:43:27.000,41.935880431,-87.682429041,"
,  
(41.935880431, -87.682429041)"
471,14001973,JJ456168,2025-10-17T11:57:00.000,049XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,821,8,14,63,06,1155878.0,1871677.0,2025,2025-10-25T15:43:27.000,41.803671998,-87.703846021,"
,  
(41.803671998, -87.703846021)"
472,14000501,JJ455008,2025-10-17T11:56:00.000,117XX S STATE ST,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,RESIDENCE,False,False,522,5,9,53,26,1178364.0,1826955.0,2025,2025-10-25T15:43:27.000,41.680467945,-87.622733316,"
,  
(41.680467945, -87.622733316)"
473,14000988,JJ455000,2025-10-17T11:50:00.000,014XX W 15TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,1233,12,28,28,14,1166999.0,1892841.0,2025,2025-10-25T15:43:27.000,41.861517395,-87.662453482,"
,  
(41.861517395, -87.662453482)"
474,14001506,JJ456210,2025-10-17T11:50:00.000,032XX W 55TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,822,8,14,63,15,1155491.0,1867962.0,2025,2025-10-25T15:43:27.000,41.793485288,-87.70536489,"
,  
(41.793485288, -87.70536489)"
475,14000563,JJ455083,2025-10-17T11:49:00.000,117XX S STATE ST,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,RESIDENCE,False,False,522,5,9,53,26,1178355.0,1827205.0,2025,2025-10-25T15:43:27.000,41.681154187,-87.622758713,"
,  
(41.681154187, -87.622758713)"
476,14001435,JJ455040,2025-10-17T11:45:00.000,041XX W MADISON ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,1115,11,28,26,08B,1148854.0,1899692.0,2025,2025-10-25T15:43:27.000,41.880687108,-87.728883733,"
,  
(41.880687108, -87.728883733)"
477,14000541,JJ455034,2025-10-17T11:44:00.000,047XX N LINDER AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,True,True,1623,16,45,15,24,1138812.0,1931028.0,2025,2025-10-25T15:43:27.000,41.966864692,-87.764994975,"
,  
(41.966864692, -87.764994975)"
478,14000469,JJ454982,2025-10-17T11:35:00.000,039XX W DIVISION ST,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,False,True,2535,25,37,23,14,1149691.0,1907712.0,2025,2025-10-25T15:43:27.000,41.902678618,-87.725601735,"
,  
(41.902678618, -87.725601735)"
479,14004424,JJ459778,2025-10-17T11:32:00.000,101XX S OGLESBY AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,431,4,7,51,06,1193829.0,1838181.0,2025,2025-10-25T15:43:27.000,41.710909342,-87.565758553,"
,  
(41.710909342, -87.565758553)"
480,14000627,JJ455176,2025-10-17T11:31:00.000,117XX S STATE ST,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,RESIDENCE,False,False,522,5,9,53,26,1178357.0,1827155.0,2025,2025-10-25T15:43:27.000,41.681016934,-87.622752901,"
,  
(41.681016934, -87.622752901)"
481,14000426,JJ455001,2025-10-17T11:30:00.000,004XX W ARMITAGE AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1812,18,43,7,06,1172852.0,1913580.0,2025,2025-10-25T15:43:27.000,41.918298945,-87.640353526,"
,  
(41.918298945, -87.640353526)"
482,14000947,JJ455224,2025-10-17T11:30:00.000,017XX E 67TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,332,3,5,43,26,1189157.0,1860906.0,2025,2025-10-25T15:43:27.000,41.773381931,-87.582141655,"
,  
(41.773381931, -87.582141655)"
483,14000616,JJ454993,2025-10-17T11:30:00.000,057XX S ABERDEEN ST,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,APARTMENT,False,False,712,7,16,68,15,1169961.0,1866814.0,2025,2025-10-25T15:43:27.000,41.790032742,-87.652337878,"
,  
(41.790032742, -87.652337878)"
484,14004856,JJ460028,2025-10-17T11:30:00.000,036XX N HALSTED ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1925,19,46,6,11,1170274.0,1924398.0,2025,2025-10-25T15:43:27.000,41.948040792,-87.649508191,"
,  
(41.948040792, -87.649508191)"
485,14000615,JJ454978,2025-10-17T11:30:00.000,057XX S ABERDEEN ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,APARTMENT,True,False,712,7,16,68,18,1169961.0,1866814.0,2025,2025-10-25T15:43:27.000,41.790032742,-87.652337878,"
,  
(41.790032742, -87.652337878)"
486,14003949,JJ459022,2025-10-17T11:29:00.000,025XX N ELSTON AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1432,14,32,22,06,1161412.0,1917162.0,2025,2025-10-25T15:43:27.000,41.928374167,-87.682284863,"
,  
(41.928374167, -87.682284863)"
487,14003634,JJ458932,2025-10-17T11:29:00.000,025XX N ELSTON AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1432,14,32,22,06,1161412.0,1917162.0,2025,2025-10-25T15:43:27.000,41.928374167,-87.682284863,"
,  
(41.928374167, -87.682284863)"
488,14000569,JJ454994,2025-10-17T11:25:00.000,013XX S MILLARD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1011,10,24,29,15,1152251.0,1893646.0,2025,2025-10-25T15:43:27.000,41.864029888,-87.716569669,"
,  
(41.864029888, -87.716569669)"
489,14000511,JJ454961,2025-10-17T11:25:00.000,076XX S STEWART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,623,6,17,69,08B,1174951.0,1854209.0,2025,2025-10-25T15:43:27.000,41.755333282,-87.634416632,"
,  
(41.755333282, -87.634416632)"
490,14003885,JJ454976,2025-10-17T11:20:00.000,018XX S BLUE ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1233,12,25,31,08B,1167138.0,1891155.0,2025,2025-10-25T15:43:27.000,41.856887882,-87.661991633,"
,  
(41.856887882, -87.661991633)"
491,14004865,JJ460295,2025-10-17T11:18:00.000,023XX N CALIFORNIA AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1431,14,1,22,08A,1157311.0,1915583.0,2025,2025-10-25T15:43:27.000,41.924125733,-87.697397656,"
,  
(41.924125733, -87.697397656)"
492,14000407,JJ454966,2025-10-17T11:15:00.000,059XX W MADISON ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,False,1513,15,29,25,18,1136634.0,1899396.0,2025,2025-10-25T15:43:27.000,41.880102253,-87.773762272,"
,  
(41.880102253, -87.773762272)"
493,14000534,JJ454953,2025-10-17T11:10:00.000,025XX S ALBANY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,1033,10,25,30,04A,1156101.0,1886992.0,2025,2025-10-25T15:43:27.000,41.845693802,-87.702615827,"
,  
(41.845693802, -87.702615827)"
494,14000484,JJ455028,2025-10-17T11:08:00.000,007XX W ADDISON ST,0810,THEFT,OVER $500,STREET,False,False,1925,19,46,6,06,1170648.0,1924136.0,2025,2025-10-25T15:43:27.000,41.947313658,-87.648141159,"
,  
(41.947313658, -87.648141159)"
495,14000536,JJ454934,2025-10-17T11:05:00.000,131XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,533,5,10,54,08B,1184829.0,1818400.0,2025,2025-10-25T15:43:27.000,41.656843058,-87.59933522,"
,  
(41.656843058, -87.59933522)"
496,14000663,JJ455144,2025-10-17T11:05:00.000,007XX E 60TH ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,APARTMENT,False,False,313,3,20,42,06,1182179.0,1865389.0,2025,2025-10-25T15:43:27.000,41.785848109,-87.607582382,"
,  
(41.785848109, -87.607582382)"
497,14000397,JJ454893,2025-10-17T11:00:00.000,009XX W 87TH ST,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,RESIDENCE,False,False,613,6,21,71,26,1171655.0,1847148.0,2025,2025-10-25T15:43:27.000,41.736029804,-87.646702072,"
,  
(41.736029804, -87.646702072)"
498,14000586,JJ455165,2025-10-17T11:00:00.000,050XX W DIVISION ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2533,25,37,25,06,1142331.0,1907517.0,2025,2025-10-25T15:43:27.000,41.902283412,-87.752641464,"
,  
(41.902283412, -87.752641464)"
499,14000433,JJ454946,2025-10-17T11:00:00.000,008XX E HYDE PARK BLVD,0560,ASSAULT,SIMPLE,APARTMENT,False,False,223,2,20,39,08A,1182659.0,1871377.0,2025,2025-10-25T15:43:27.000,41.80226856,-87.605636648,"
,  
(41.80226856, -87.605636648)"
500,14000547,JJ454964,2025-10-17T11:00:00.000,025XX W 63RD ST,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,825,8,16,66,04B,1160550.0,1862798.0,2025,2025-10-25T15:43:27.000,41.779211666,-87.686956197,"
,  
(41.779211666, -87.686956197)"
501,14000515,JJ455031,2025-10-17T11:00:00.000,075XX S EMERALD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,621,6,17,68,14,1172608.0,1854839.0,2025,2025-10-25T15:43:27.000,41.757113993,-87.642984565,"
,  
(41.757113993, -87.642984565)"
502,14001372,JJ456033,2025-10-17T11:00:00.000,013XX E HYDE PARK BLVD,3960,INTIMIDATION,INTIMIDATION,APARTMENT,False,False,234,2,4,41,08A,1186192.0,1871460.0,2025,2025-10-25T15:43:27.000,41.802413509,-87.592677218,"
,  
(41.802413509, -87.592677218)"
503,14000532,JJ454932,2025-10-17T11:00:00.000,005XX N STATE ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1831,18,42,8,06,1176272.0,1904025.0,2025,2025-10-25T15:43:27.000,41.89200307,-87.628076963,"
,  
(41.89200307, -87.628076963)"
504,14000457,JJ454956,2025-10-17T10:58:00.000,007XX N AVERS AVE,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,1112,11,27,23,18,1150584.0,1904899.0,2025,2025-10-25T15:43:27.000,41.894942056,-87.722395145,"
,  
(41.894942056, -87.722395145)"
505,14001607,JJ456238,2025-10-17T10:58:00.000,0000X W TERMINAL ST,0860,THEFT,RETAIL THEFT,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,False,1655,16,41,76,06,1104700.0,1933741.0,2025,2025-10-25T15:43:27.000,41.974861952,-87.890372151,"
,  
(41.974861952, -87.890372151)"
506,14000653,JJ454911,2025-10-17T10:50:00.000,035XX E 106TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,432,4,10,52,04B,1201667.0,1835276.0,2025,2025-10-25T15:43:27.000,41.702742463,-87.537153172,"
,  
(41.702742463, -87.537153172)"
507,14000429,JJ454930,2025-10-17T10:47:00.000,001XX E 56TH ST,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,True,False,231,2,20,40,18,1178244.0,1867931.0,2025,2025-10-25T15:43:27.000,41.792913844,-87.621932737,"
,  
(41.792913844, -87.621932737)"
508,14000561,JJ454916,2025-10-17T10:40:00.000,045XX N MAGNOLIA AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1913,19,46,3,08A,1167100.0,1930330.0,2025,2025-10-25T15:43:27.000,41.964387333,-87.66100398,"
,  
(41.964387333, -87.66100398)"
509,14000481,JJ454887,2025-10-17T10:40:00.000,097XX S TORRENCE AVE,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,APARTMENT,False,False,431,4,7,51,26,1195426.0,1840977.0,2025,2025-10-25T15:43:27.000,41.718542616,-87.559818125,"
,  
(41.718542616, -87.559818125)"
510,14002933,JJ457655,2025-10-17T10:30:00.000,131XX S INGLESIDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,True,533,5,10,54,08A,1184829.0,1818400.0,2025,2025-10-25T15:43:27.000,41.656843058,-87.59933522,"
,  
(41.656843058, -87.59933522)"
511,14000423,JJ454950,2025-10-17T10:30:00.000,014XX W 73RD PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,734,7,17,67,07,1167681.0,1855997.0,2025,2025-10-25T15:43:27.000,41.760398778,-87.661008075,"
,  
(41.760398778, -87.661008075)"
512,14000899,JJ455518,2025-10-17T10:30:00.000,047XX W 63RD ST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,813,8,13,64,06,1145657.0,1862409.0,2025,2025-10-25T15:43:27.000,41.778438407,-87.741565994,"
,  
(41.778438407, -87.741565994)"
513,14000446,JJ454940,2025-10-17T10:22:00.000,001XX N MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,STREET,True,False,111,1,34,32,26,1177276.0,1901405.0,2025,2025-10-25T15:43:27.000,41.884790951,-87.624469241,"
,  
(41.884790951, -87.624469241)"
514,14000359,JJ454876,2025-10-17T10:20:00.000,005XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA PLATFORM,True,False,1834,18,42,8,11,1176278.0,1903807.0,2025,2025-10-25T15:43:27.000,41.891404732,-87.628061509,"
,  
(41.891404732, -87.628061509)"
515,14000603,JJ454907,2025-10-17T10:18:00.000,016XX W GARFIELD BLVD,0460,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,False,715,7,16,67,08B,1166133.0,1868098.0,2025,2025-10-25T15:43:27.000,41.793638543,-87.66633756,"
,  
(41.793638543, -87.66633756)"
516,14000738,JJ455316,2025-10-17T10:17:00.000,013XX S INDEPENDENCE BLVD,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,1011,10,24,29,06,1151240.0,1893265.0,2025,2025-10-25T15:43:27.000,41.86300425,-87.720291024,"
,  
(41.86300425, -87.720291024)"
517,14000492,JJ454895,2025-10-17T10:13:00.000,017XX E 69TH ST,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,332,3,5,43,08B,1189190.0,1859580.0,2025,2025-10-25T15:43:27.000,41.769742488,-87.582063146,"
,  
(41.769742488, -87.582063146)"
518,14000364,JJ454884,2025-10-17T10:06:00.000,062XX N CENTRAL AVE,2028,NARCOTICS,POSSESS - SYNTHETIC DRUGS,STREET,True,False,1621,16,39,12,18,1138859.0,1941353.0,2025,2025-10-25T15:43:27.000,41.995196483,-87.764570074,"
,  
(41.995196483, -87.764570074)"
519,14000739,JJ454902,2025-10-17T10:05:00.000,008XX N LAKE SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1833,18,2,8,08B,1179040.0,1906227.0,2025,2025-10-25T15:43:27.000,41.897982574,-87.617844003,"
,  
(41.897982574, -87.617844003)"
520,14001050,JJ455660,2025-10-17T10:05:00.000,091XX S COLFAX AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE - YARD (FRONT / BACK),False,False,423,4,7,48,15,1195096.0,1844775.0,2025,2025-10-25T15:43:27.000,41.728972803,-87.560901956,"
,  
(41.728972803, -87.560901956)"
521,14000368,JJ454866,2025-10-17T10:04:00.000,004XX W DIVISION ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1821,18,27,8,08B,1173055.0,1908287.0,2025,2025-10-25T15:43:27.000,41.903770187,-87.639764947,"
,  
(41.903770187, -87.639764947)"
522,14000566,JJ454903,2025-10-17T10:04:00.000,010XX S WESTERN AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,1135,11,28,28,03,1160534.0,1895609.0,2025,2025-10-25T15:43:27.000,41.869249232,-87.686108697,"
,  
(41.869249232, -87.686108697)"
523,14000386,JJ454929,2025-10-17T10:00:00.000,081XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,614,6,17,71,06,1164442.0,1850701.0,2025,2025-10-25T15:43:27.000,41.745934645,-87.673028106,"
,  
(41.745934645, -87.673028106)"
524,14000527,JJ454861,2025-10-17T10:00:00.000,016XX E 53RD ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CLEANING STORE,False,False,234,2,5,41,03,1188307.0,1870451.0,2025,2025-10-25T15:43:27.000,41.79959447,-87.584952954,"
,  
(41.79959447, -87.584952954)"
525,14004692,JJ459998,2025-10-17T10:00:00.000,029XX S DR MARTIN LUTHER KING JR DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,133,1,4,35,11,1179394.0,1885524.0,2025,2025-10-25T15:43:27.000,41.841164277,-87.6171782,"
,  
(41.841164277, -87.6171782)"
526,14002327,JJ457190,2025-10-17T10:00:00.000,042XX N LOCKWOOD AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,1624,16,38,15,06,1140254.0,1927843.0,2025,2025-10-25T15:43:27.000,41.958098399,-87.759771256,"
,  
(41.958098399, -87.759771256)"
527,14003219,JJ458269,2025-10-17T10:00:00.000,074XX S NORMAL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,732,7,6,68,26,1174251.0,1855564.0,2025,2025-10-25T15:43:27.000,41.759067144,-87.636941743,"
,  
(41.759067144, -87.636941743)"
528,14000827,JJ455464,2025-10-17T10:00:00.000,078XX S MORGAN ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,RESIDENCE,False,False,612,6,17,71,26,1171004.0,1852864.0,2025,2025-10-25T15:43:27.000,41.751729507,-87.648920542,"
,  
(41.751729507, -87.648920542)"
529,14000353,JJ454891,2025-10-17T10:00:00.000,033XX S PRAIRIE AVE,0810,THEFT,OVER $500,CONSTRUCTION SITE,False,False,211,2,4,35,06,1178481.0,1882928.0,2025,2025-10-25T15:43:27.000,41.834061504,-87.620607597,"
,  
(41.834061504, -87.620607597)"
530,14000633,JJ454987,2025-10-17T10:00:00.000,016XX W GARFIELD BLVD,0291,CRIMINAL SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,STREET,False,False,715,7,16,67,02,1166133.0,1868098.0,2025,2025-10-25T15:43:27.000,41.793638543,-87.66633756,"
,  
(41.793638543, -87.66633756)"
531,14000500,JJ454871,2025-10-17T10:00:00.000,038XX W ROOSEVELT RD,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,1133,11,24,29,08B,1150993.0,1894437.0,2025,2025-10-25T15:43:27.000,41.866225191,-87.721167065,"
,  
(41.866225191, -87.721167065)"
532,14002823,JJ457297,2025-10-17T10:00:00.000,051XX S HYDE PARK BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,234,2,5,41,06,1188373.0,1871076.0,2025,2025-10-25T15:43:27.000,41.801307936,-87.584690956,"
,  
(41.801307936, -87.584690956)"
533,14006322,JJ462058,2025-10-17T10:00:00.000,011XX W WILSON AVE,1187,DECEPTIVE PRACTICE,STATE BENEFITS FRAUD,COLLEGE / UNIVERSITY - GROUNDS,False,False,1913,19,46,3,11,1167612.0,1930696.0,2025,2025-10-25T15:43:27.000,41.96538061,-87.659110921,"
,  
(41.96538061, -87.659110921)"
534,14001914,JJ456577,2025-10-17T10:00:00.000,007XX N LA SALLE DR,0820,THEFT,$500 AND UNDER,MEDICAL / DENTAL OFFICE,False,False,1832,18,42,8,06,1175000.0,1905535.0,2025,2025-10-25T15:43:27.000,41.896175186,-87.632703129,"
,  
(41.896175186, -87.632703129)"
535,14000503,JJ454845,2025-10-17T09:54:00.000,068XX S CORNELL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,332,3,5,43,08A,1188381.0,1860014.0,2025,2025-10-25T15:43:27.000,41.770952774,-87.585014697,"
,  
(41.770952774, -87.585014697)"
536,14000496,JJ455032,2025-10-17T09:45:00.000,091XX S SOUTH CHICAGO AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,423,4,7,46,08A,1196826.0,1844863.0,2025,2025-10-25T15:43:27.000,41.729171506,-87.55456177,"
,  
(41.729171506, -87.55456177)"
537,14000459,JJ454844,2025-10-17T09:40:00.000,002XX S DEARBORN ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",GOVERNMENT BUILDING / PROPERTY,True,False,113,1,34,32,08A,1175968.0,1899257.0,2025,2025-10-25T15:43:27.000,41.878926264,-87.629337063,"
,  
(41.878926264, -87.629337063)"
538,14000336,JJ454819,2025-10-17T09:35:00.000,095XX S HALSTED ST,0810,THEFT,OVER $500,SIDEWALK,False,False,2223,22,21,73,06,1172654.0,1841681.0,2025,2025-10-25T15:43:27.000,41.721005667,-87.643202686,"
,  
(41.721005667, -87.643202686)"
539,14000468,JJ454834,2025-10-17T09:30:00.000,074XX S EXCHANGE AVE,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING / PROPERTY,True,False,334,3,7,43,08A,1194912.0,1856110.0,2025,2025-10-25T15:43:27.000,41.760081493,-87.561203395,"
,  
(41.760081493, -87.561203395)"
540,14000480,JJ454820,2025-10-17T09:30:00.000,109XX S TORRENCE AVE,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,APARTMENT,False,False,434,4,10,51,26,1195575.0,1833200.0,2025,2025-10-25T15:43:27.000,41.697198094,-87.559528362,"
,  
(41.697198094, -87.559528362)"
541,14000322,JJ454816,2025-10-17T09:20:00.000,095XX S HALSTED ST,0820,THEFT,$500 AND UNDER,STREET,False,False,2223,22,21,73,06,1172663.0,1841351.0,2025,2025-10-25T15:43:27.000,41.720099902,-87.643179411,"
,  
(41.720099902, -87.643179411)"
542,14002027,JJ455563,2025-10-17T09:20:00.000,039XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2535,25,37,23,08B,1149998.0,1907717.0,2025,2025-10-25T15:43:27.000,41.902686365,-87.724473931,"
,  
(41.902686365, -87.724473931)"
543,14000313,JJ454806,2025-10-17T09:20:00.000,016XX N KEATING AVE,0460,BATTERY,SIMPLE,STREET,False,False,2533,25,37,25,08B,1144482.0,1910381.0,2025,2025-10-25T15:43:27.000,41.910102311,-87.744668226,"
,  
(41.910102311, -87.744668226)"
544,14000436,JJ454821,2025-10-17T09:07:00.000,003XX E 69TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,322,3,6,69,08B,1179355.0,1859331.0,2025,2025-10-25T15:43:27.000,41.769289292,-87.618121158,"
,  
(41.769289292, -87.618121158)"
545,14002262,JJ457074,2025-10-17T09:00:00.000,028XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,133,1,4,35,07,1179375.0,1886199.0,2025,2025-10-25T15:43:27.000,41.843016958,-87.61722727,"
,  
(41.843016958, -87.61722727)"
546,14003725,JJ458902,2025-10-17T09:00:00.000,010XX W 35TH ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,COMMERCIAL / BUSINESS OFFICE,False,False,913,9,11,60,11,1170018.0,1881626.0,2025,2025-10-25T15:43:27.000,41.830677183,-87.651698101,"
,  
(41.830677183, -87.651698101)"
547,14000514,JJ455052,2025-10-17T09:00:00.000,087XX S MAY ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2222,22,21,71,05,1170180.0,1846894.0,2025,2025-10-25T15:43:27.000,41.735364958,-87.652113305,"
,  
(41.735364958, -87.652113305)"
